fr_Nhpyrrole,fr_SH,fr_amide,fr_benzene,fr_bicyclic,fr_guanido,fr_imidazole,fr_para_hydroxylation,fr_phenol,fr_sulfide,AvgIpc,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxAbsEStateIndex,MaxEStateIndex,MinEStateIndex
0,0,2,0,0,0,0,0,0,0,2.213129675150716,1.0,1.588235294117647,2.058823529411764,11.12533131771227,11.12533131771227,-1.250209488116235
0,0,2,0,0,0,0,0,0,0,2.101665648703015,1.076923076923077,1.615384615384615,2.076923076923077,10.73789115646258,10.73789115646258,-1.140276491769547
0,0,5,2,0,0,0,0,0,0,3.619459718216731,0.7307692307692307,1.269230769230769,1.769230769230769,14.10308046574114,14.10308046574114,-1.240564256252185
0,0,8,0,0,0,0,0,0,0,3.614487346218436,0.7777777777777778,1.351851851851852,1.888888888888889,13.70019572375584,13.70019572375584,-1.537166485547129
0,0,6,0,0,0,0,0,0,1,3.084958838017701,0.6111111111111112,1.12962962962963,1.648148148148148,13.30482823691251,13.30482823691251,-1.681278795691294
0,0,7,0,0,0,0,0,0,0,3.648112898732318,0.6964285714285714,1.232142857142857,1.75,13.50007741649281,13.50007741649281,-1.544185699597821
0,0,8,0,0,0,0,0,0,0,3.612017889816858,0.7192982456140351,1.298245614035088,1.842105263157895,13.71924788007712,13.71924788007712,-1.553131321722388
0,0,7,0,0,0,0,0,0,0,3.64157102518236,0.6896551724137931,1.189655172413793,1.706896551724138,14.20201469487726,14.20201469487726,-1.278041461159152
0,0,7,1,0,1,0,0,1,0,3.667680905516244,0.8166666666666667,1.416666666666667,1.966666666666667,14.08242169777393,14.08242169777393,-1.661170374354066
0,0,8,0,0,1,0,0,0,0,3.669245540327239,0.8166666666666667,1.433333333333333,1.966666666666667,14.20097011286665,14.20097011286665,-1.58891824791619
0,0,7,1,0,1,0,0,1,0,3.18823048980811,0.7049180327868853,1.229508196721312,1.737704918032787,13.63242124596895,13.63242124596895,-1.758901534604426
1,0,8,1,0,0,1,0,1,0,3.943956412453729,0.796875,1.40625,1.984375,13.93838513470516,13.93838513470516,-1.466009157779695
0,0,9,0,0,1,0,0,0,0,3.74468167028928,0.7230769230769231,1.292307692307692,1.846153846153846,13.90955947915424,13.90955947915424,-1.628485092881908
0,0,8,1,0,1,0,0,0,0,3.222523033976966,0.5970149253731343,1.104477611940299,1.626865671641791,13.52494056462083,13.52494056462083,-1.971459212081003
1,0,6,1,0,1,1,0,0,0,3.779724958605689,0.6176470588235294,1.058823529411765,1.5,14.00983376891751,14.00983376891751,-1.764458127093113
0,0,10,1,0,0,0,0,0,0,3.784628530507696,0.6617647058823529,1.205882352941176,1.75,13.95182946286225,13.95182946286225,-1.815350405423984
0,0,5,0,0,0,0,0,0,0,2.825365235272346,0.7435897435897436,1.307692307692308,1.769230769230769,12.81174479328669,12.81174479328669,-1.348376009757511
0,0,7,1,0,1,0,0,0,0,3.713805167927716,0.746031746031746,1.333333333333333,1.888888888888889,13.87244991580868,13.87244991580868,-1.266573110035138
1,0,6,0,0,1,1,0,0,1,3.753825861438358,1.04,1.72,2.32,13.69745842449018,13.69745842449018,-1.279772854073928
0,0,5,0,0,0,0,0,0,0,3.475768507519047,1.0,1.571428571428571,2.114285714285714,12.72687770946776,12.72687770946776,-1.513902565468841
0,0,4,1,0,0,0,0,1,0,2.846119716621612,0.8918918918918919,1.486486486486486,2.0,12.77979302264035,12.77979302264035,-1.479232793335115
2,0,10,2,1,0,1,1,0,0,4.183826081954551,0.6551724137931034,1.28735632183908,1.931034482758621,14.60285727612404,14.60285727612404,-1.26778134584114
0,0,12,3,0,0,0,0,2,0,1.885346099625899,0.4945054945054945,0.8901098901098901,1.351648351648352,14.92637671549359,14.92637671549359,-1.862676223281408
1,0,10,2,0,0,1,0,1,0,4.38236571725605,0.6463414634146342,1.170731707317073,1.719512195121951,14.70641196647231,14.70641196647231,-1.694590041123782
0,0,4,0,0,1,0,0,0,0,3.323116007537302,1.025641025641026,1.666666666666667,2.205128205128205,13.60119750900054,13.60119750900054,-1.204211419740582
1,0,2,1,1,0,0,1,0,0,2.935101368976099,1.25,1.958333333333333,2.625,12.13905690980096,12.13905690980096,-1.232505335339931
0,0,7,1,0,1,0,0,0,0,3.176346458511268,0.5967741935483871,1.064516129032258,1.532258064516129,13.99894549450929,13.99894549450929,-1.470126531953136
0,0,8,1,0,1,0,0,1,0,3.867365780994554,0.6301369863013698,1.095890410958904,1.589041095890411,14.11895059286794,14.11895059286794,-1.772168796223823
0,0,6,0,0,1,0,0,0,0,2.953214972617836,0.7608695652173914,1.347826086956522,1.847826086956522,13.27251036037142,13.27251036037142,-1.59273027731212
1,0,3,1,1,0,0,1,0,0,3.125177645877193,1.129032258064516,1.806451612903226,2.419354838709677,12.62109721901208,12.62109721901208,-1.328773121903082
0,0,3,0,0,0,0,0,0,0,2.354363551760025,1.045454545454545,1.590909090909091,2.0,11.93611599269337,11.93611599269337,-1.259247921390779
0,0,2,0,0,0,0,0,0,0,2.389621517848031,1.0,1.523809523809524,1.857142857142857,11.93154667422525,11.93154667422525,-1.233425925925927
0,0,2,0,0,0,0,0,0,0,2.985236311553859,1.25,1.875,2.375,12.61496409674981,12.61496409674981,-1.108293598303519
0,0,5,0,0,0,0,0,0,0,2.959980293042521,0.6511627906976745,1.069767441860465,1.465116279069767,13.45650509184645,13.45650509184645,-1.388499445161673
1,0,8,3,1,0,0,1,2,1,4.241700859716617,0.6172839506172839,1.098765432098765,1.641975308641975,14.45606745484404,14.45606745484404,-1.692327480427677
2,2,22,3,2,4,0,2,0,1,1.669754826011402,0.375,0.7135416666666666,1.098958333333333,15.75637284410166,15.75637284410166,-1.837760278093361
0,0,2,0,0,0,0,0,0,0,2.587228982493745,0.8518518518518519,1.333333333333333,1.777777777777778,12.57934421453767,12.57934421453767,-1.107485816602429
2,2,25,4,2,5,0,2,0,1,1.665328318188187,0.3287671232876712,0.6438356164383562,1.009132420091324,15.80239532121856,15.80239532121856,-1.917748234180474
0,0,5,0,0,2,0,0,0,0,3.497087385086724,0.75,1.3125,1.833333333333333,13.83672610141829,13.83672610141829,-1.390728845564721
1,0,11,0,0,0,1,0,0,0,3.34317657213749,0.5882352941176471,1.094117647058824,1.6,14.32322957036836,14.32322957036836,-1.70482373734998
0,0,10,1,0,0,0,0,1,1,3.917559141175262,0.5769230769230769,1.08974358974359,1.628205128205128,14.13271053880164,14.13271053880164,-1.686596553012569
0,0,3,0,0,0,0,0,0,0,3.071534435489265,1.192307692307692,1.884615384615385,2.461538461538462,12.48847920340976,12.48847920340976,-1.120921779205509
0,1,10,0,0,0,0,0,0,0,3.807709796414248,0.5733333333333334,1.026666666666667,1.48,14.04177960396215,14.04177960396215,-1.871050689670415
0,0,22,0,0,2,0,0,0,1,1.653885210993292,0.3099415204678362,0.6374269005847953,1.087719298245614,14.84699711553325,14.84699711553325,-2.288738157607438
0,1,23,0,0,1,0,0,0,1,1.622624696185215,0.3202247191011236,0.6235955056179775,1.0,14.8020647561128,14.8020647561128,-1.785811675917236
1,0,5,1,0,0,1,0,1,0,3.73150194064525,0.9166666666666666,1.541666666666667,2.125,13.7560357432622,13.7560357432622,-1.271027786009026
0,0,5,0,0,0,0,0,0,0,2.76079681693738,0.75,1.25,1.694444444444444,12.68276838703291,12.68276838703291,-1.436329224527277
1,0,2,1,1,0,0,1,0,0,3.458784912822808,1.103448275862069,1.793103448275862,2.551724137931035,13.05642243008314,13.05642243008314,-0.9835548578226037
1,0,2,1,1,0,0,1,0,0,3.325467780306454,1.344827586206897,2.068965517241379,2.758620689655173,12.79377862490777,12.79377862490777,-1.253269531578064
0,0,5,2,0,0,0,0,1,1,3.618790647688781,0.9019607843137255,1.568627450980392,2.196078431372549,13.54349195164614,13.54349195164614,-1.26042716323457
1,0,7,0,0,2,1,0,0,0,3.953194120270344,0.7878787878787878,1.348484848484848,1.878787878787879,13.74552923329136,13.74552923329136,-1.626573903509833
0,0,16,0,0,0,0,0,0,0,0.8618631439813559,0.3423423423423423,0.6486486486486487,1.027027027027027,14.21331801966901,14.21331801966901,-1.847416001545784
0,0,18,2,0,0,0,0,0,0,0.842698984679793,0.2657342657342657,0.5314685314685315,0.8951048951048951,14.46699826151133,14.46699826151133,-1.838291724173462
0,0,12,2,0,0,0,0,0,0,0.8454699600374824,0.3714285714285714,0.7238095238095238,1.152380952380952,14.68347078488184,14.68347078488184,-1.840910060932307
1,0,16,1,0,0,1,0,0,0,1.451996441044732,0.3902439024390244,0.7560975609756098,1.178861788617886,14.64064618325842,14.64064618325842,-1.845145852545229
1,0,32,1,1,0,0,1,0,0,1.668338221351975,0.2053571428571428,0.4151785714285715,0.71875,14.82125318037152,14.82125318037152,-1.837930916285767
1,0,30,1,1,0,0,1,0,1,1.671237858639189,0.2647058823529412,0.5392156862745098,0.9411764705882353,14.78873035133677,14.78873035133677,-1.810950230948605
1,0,31,1,1,0,0,1,0,3,1.672478522320239,0.2300884955752212,0.4469026548672566,0.7389380530973452,14.79942043069818,14.79942043069818,-2.069772939201649
1,0,33,1,1,0,0,1,0,1,1.652482570656287,0.2387387387387387,0.472972972972973,0.7792792792792793,14.68792090534522,14.68792090534522,-1.975950420151438
1,0,35,1,1,0,0,1,0,0,1.666614441228239,0.2711111111111111,0.5555555555555556,0.9555555555555556,14.750550172167,14.750550172167,-2.079947411923559
0,0,17,0,0,0,0,0,0,1,1.63701496293351,0.373015873015873,0.7063492063492064,1.126984126984127,14.72175890571975,14.72175890571975,-1.75478009858958
0,1,20,3,0,0,0,0,0,1,0.8399058702993568,0.2883435582822086,0.5398773006134969,0.8404907975460123,15.14007053234116,15.14007053234116,-1.791854598299829
0,0,25,0,0,0,0,0,0,1,0.844540870226085,0.231638418079096,0.4745762711864407,0.8248587570621468,14.38852606527752,14.38852606527752,-1.942709924105864
0,0,27,0,0,0,0,0,0,1,1.682410309501342,0.2736318407960199,0.5373134328358209,0.8706467661691543,14.95149736770921,14.95149736770921,-2.211289610573615
1,0,23,3,0,0,1,0,0,1,1.126594273801141,0.3160919540229885,0.6264367816091954,1.005747126436782,14.86945010540661,14.86945010540661,-1.850402419855098
0,0,4,0,0,0,0,0,0,0,2.828541466674514,0.4523809523809524,0.7857142857142857,1.142857142857143,12.80987798377509,12.80987798377509,-2.101510179673683
0,0,18,0,0,0,0,0,0,0,1.657646466473149,0.368,0.72,1.136,14.57357989812123,14.57357989812123,-1.805403551675317
0,2,37,3,0,1,0,0,0,0,0.8701467221534079,0.1895910780669145,0.3754646840148699,0.654275092936803,14.83275366717001,14.83275366717001,-2.028774901486783
1,0,17,2,1,3,0,1,1,0,1.680576439016181,0.3493150684931507,0.684931506849315,1.10958904109589,15.06851487177922,15.06851487177922,-1.766745389071028
0,2,28,1,0,0,0,0,0,0,0.8494736908679333,0.2404371584699453,0.4754098360655737,0.7814207650273224,14.65346906527346,14.65346906527346,-2.025909684165348
0,0,13,1,0,3,0,0,0,0,1.229536016238304,0.4761904761904762,0.8857142857142857,1.342857142857143,14.90672622271134,14.90672622271134,-1.534662710002768
1,0,40,2,1,1,0,1,0,0,1.661571240014193,0.2296819787985866,0.4840989399293286,0.8409893992932862,15.31287746111572,15.31287746111572,-2.123705816078141
1,0,36,2,1,2,0,1,0,1,1.670392938330835,0.2481481481481481,0.5,0.8592592592592593,15.27746354839195,15.27746354839195,-2.029512455286017
3,0,19,3,1,0,2,1,0,0,1.672659426383341,0.3116883116883117,0.6363636363636364,1.077922077922078,14.87341975648166,14.87341975648166,-1.481810270644504
0,0,14,0,0,0,0,0,0,0,0.8503089901508919,0.1811023622047244,0.2992125984251969,0.4330708661417323,14.92076739083641,14.92076739083641,-1.327728995529693
0,0,35,0,0,5,0,0,0,1,0.8318135425934232,0.1541218637992832,0.3010752688172043,0.4802867383512545,14.9949389769198,14.9949389769198,-2.075859139992463
0,0,38,4,0,5,0,0,0,0,1.666283859693694,0.1886792452830189,0.3805031446540881,0.6289308176100629,15.57675640246586,15.57675640246586,-2.192881236226222
3,0,41,4,1,1,2,1,0,2,1.670987152421963,0.2195121951219512,0.4634146341463415,0.8118466898954704,15.00265515503074,15.00265515503074,-2.06039407126781
0,0,33,3,0,0,0,0,0,0,1.676634797270575,0.2340425531914894,0.4808510638297872,0.8425531914893617,15.20369948593601,15.20369948593601,-2.007675773524014
0,0,4,1,0,1,0,0,1,0,2.944550417710793,0.9523809523809523,1.595238095238095,2.142857142857143,12.88426776171151,12.88426776171151,-1.491148920004128
0,0,7,0,0,0,0,0,0,0,3.669262346110514,0.6885245901639344,1.229508196721312,1.721311475409836,13.96250210087192,13.96250210087192,-1.777149170532142
0,0,4,0,0,0,0,0,0,0,2.855136711394575,0.6829268292682927,1.195121951219512,1.634146341463415,13.27752972373012,13.27752972373012,-1.634756462096866
0,0,15,1,0,0,0,0,0,0,0.8490325481774865,0.3596491228070176,0.7280701754385965,1.166666666666667,14.62871153406958,14.62871153406958,-1.842360755194191
0,0,16,1,0,0,0,0,0,0,0.8415308951867864,0.3389830508474576,0.7033898305084746,1.14406779661017,14.64180862373099,14.64180862373099,-1.84621999755604
0,0,18,1,0,0,0,0,0,0,0.8516236602458925,0.3023255813953488,0.5736434108527132,0.9302325581395349,14.54016512301489,14.54016512301489,-1.828253438552639
0,0,19,1,0,0,0,0,0,0,0.8514225848404698,0.3007518796992481,0.5864661654135338,0.9548872180451128,14.58671372541925,14.58671372541925,-1.839231217770773
0,0,15,1,0,0,0,0,0,0,0.8503174320490944,0.3565217391304348,0.7130434782608696,1.165217391304348,14.59355889075602,14.59355889075602,-1.840832266815937
1,0,16,1,0,0,1,0,0,0,1.018186990850791,0.384,0.752,1.2,14.65042068671212,14.65042068671212,-1.84873855469508
1,0,16,1,0,0,1,0,0,0,1.564573444923402,0.3779527559055118,0.7322834645669292,1.15748031496063,14.66904203726873,14.66904203726873,-1.849311877889142
0,0,15,2,0,0,0,0,0,0,0.8411469500792295,0.3504273504273504,0.7008547008547008,1.153846153846154,14.59849418381157,14.59849418381157,-1.839868201913528
0,0,15,1,0,0,0,0,0,0,0.8485886218665802,0.3565217391304348,0.7130434782608696,1.147826086956522,14.49002255004903,14.49002255004903,-1.832659774240696
2,0,16,4,1,0,1,1,0,0,1.667459624669859,0.3012820512820513,0.5897435897435898,0.9423076923076923,15.27014644975326,15.27014644975326,-1.801066712969484
2,0,17,4,1,0,1,1,0,0,1.242929747214953,0.3333333333333333,0.6363636363636364,1.0,15.53934964122043,15.53934964122043,-1.499685980171338
2,0,17,4,1,0,1,1,0,0,1.626857933297282,0.2865853658536585,0.5609756097560976,0.8963414634146342,15.23896021678456,15.23896021678456,-1.825109499401812
2,0,17,4,1,0,1,1,0,0,1.679681025186715,0.2710843373493976,0.5301204819277109,0.8493975903614458,15.34697215434195,15.34697215434195,-1.505963852431354
0,0,13,0,0,0,0,0,0,0,0.867170898762854,0.2242990654205607,0.3925233644859813,0.5981308411214953,14.46527430355235,14.46527430355235,-1.31949498773754
0,0,13,4,0,5,0,0,4,0,0.8514883183176453,0.2777777777777778,0.4682539682539683,0.6825396825396826,15.2039878981745,15.2039878981745,-1.951517082834885
0,0,14,1,0,0,0,0,0,1,1.743756436602862,0.5445544554455446,1.01980198019802,1.534653465346535,14.23921952121518,14.23921952121518,-1.76167955627858
2,2,21,2,2,3,0,2,0,0,1.688677981330515,0.3846153846153846,0.7159763313609467,1.106508875739645,15.16906473252249,15.16906473252249,-2.018220752909926
1,1,14,1,1,2,0,1,0,0,1.730176209584096,0.5779816513761468,1.045871559633027,1.568807339449541,14.88815203797737,14.88815203797737,-1.873414176664639
0,0,5,1,0,0,0,0,1,0,3.412415039389371,0.975609756097561,1.634146341463415,2.219512195121951,12.69997097305783,12.69997097305783,-1.66284454052169
0,0,6,0,0,0,0,0,0,0,3.404860682600008,0.9512195121951219,1.585365853658537,2.121951219512195,12.84839705854289,12.84839705854289,-1.345418966754638
1,0,8,0,0,1,1,0,0,0,3.965405003821656,0.8059701492537313,1.402985074626866,1.970149253731343,13.93813390992602,13.93813390992602,-1.690574820327533
6,0,18,7,6,0,0,6,1,0,1.705760496063394,0.3050847457627119,0.5706214689265536,0.8531073446327684,16.25642193641747,16.25642193641747,-1.652023590587794
6,0,18,7,6,4,0,6,1,0,1.618956212696024,0.3135135135135135,0.5891891891891892,0.8810810810810811,16.36196747432226,16.36196747432226,-1.755808259161929
0,0,3,0,0,1,0,0,0,0,2.750321469261515,0.8333333333333334,1.388888888888889,1.861111111111111,12.80274753370127,12.80274753370127,-1.702630755650895
2,0,10,4,2,0,0,2,0,0,1.615855843853082,0.3333333333333333,0.6296296296296297,1.018518518518519,14.96627987628909,14.96627987628909,-1.394065110275188
0,0,11,2,0,1,0,0,0,0,1.781664445323012,0.4466019417475728,0.7766990291262136,1.145631067961165,14.85311810354045,14.85311810354045,-1.378627141535938
2,0,10,4,2,0,0,2,0,0,1.648148088539073,0.3333333333333333,0.6296296296296297,1.018518518518519,15.28123850262173,15.28123850262173,-1.432646405213055
0,0,3,0,0,0,0,0,0,0,3.242981804913749,1.125,1.78125,2.3125,13.29003945349183,13.29003945349183,-1.113336316615329
0,0,3,0,0,0,0,0,0,0,3.192915533663383,1.09375,1.75,2.28125,13.27284565467601,13.27284565467601,-1.113235824413189
0,2,28,1,0,0,0,0,0,0,0.8554033446891117,0.2404371584699453,0.4754098360655737,0.7923497267759563,14.59219941290865,14.59219941290865,-1.968375186775131
0,2,28,1,0,0,0,0,0,0,0.833344025594877,0.2404371584699453,0.4699453551912569,0.7595628415300546,14.59803456694779,14.59803456694779,-1.970730426908524
2,0,13,2,1,2,1,1,0,0,1.713291178665239,0.496,0.928,1.376,15.02151965002797,15.02151965002797,-1.689935613370165
1,0,13,1,0,2,1,0,0,0,1.656351685540572,0.4916666666666666,0.8916666666666667,1.291666666666667,14.98948481102715,14.98948481102715,-1.700236725678316
3,0,26,5,1,4,2,1,1,0,1.66605380130671,0.2655601659751037,0.5186721991701245,0.8091286307053942,15.86587500663331,15.86587500663331,-1.65638163478643
0,0,11,1,0,0,0,0,0,0,3.784165711525118,0.5647058823529412,1.035294117647059,1.529411764705882,14.37188067821746,14.37188067821746,-1.759861335081192
1,0,12,1,1,0,0,1,0,0,2.711741812825549,0.6162790697674418,1.116279069767442,1.686046511627907,14.58594081953377,14.58594081953377,-1.892426757501759
0,0,5,1,0,0,0,0,0,0,2.995475308422891,0.6875,1.25,1.770833333333333,13.30713012226655,13.30713012226655,-1.698877906686036
0,0,6,0,0,0,0,0,0,0,3.739279760751387,0.9047619047619048,1.523809523809524,2.095238095238095,13.73403952270083,13.73403952270083,-1.525264601183937
1,1,4,1,1,0,0,1,0,0,3.379450519156513,0.8666666666666667,1.466666666666667,2.044444444444444,13.41170044207975,13.41170044207975,-1.474223405585793
0,0,26,1,0,0,0,0,1,1,1.586998232515662,0.3241758241758242,0.6318681318681318,1.054945054945055,14.80172716655779,14.80172716655779,-2.134144498974324
0,2,32,2,0,0,0,0,0,0,1.651687054624363,0.2467532467532468,0.5021645021645021,0.8441558441558441,15.05871455782218,15.05871455782218,-2.148276001374346
0,0,17,2,0,3,0,0,0,0,0.8359404537861849,0.303448275862069,0.5793103448275863,0.9172413793103448,15.02722712187846,15.02722712187846,-2.051234390167276
3,0,24,2,0,6,3,0,0,0,1.316924648700943,0.2405660377358491,0.4716981132075472,0.7971698113207547,15.22125694374358,15.22125694374358,-1.834450782861829
0,1,8,0,0,1,0,0,0,0,3.269194375350524,0.5,0.8285714285714286,1.185714285714286,14.02146998007506,14.02146998007506,-1.676907351992058
0,0,6,1,0,1,0,0,0,0,3.049139184545438,0.7450980392156863,1.313725490196078,1.843137254901961,13.724223918057,13.724223918057,-1.453668571737966
0,0,3,0,0,1,0,0,0,0,3.285321216358904,1.114285714285714,1.771428571428571,2.342857142857143,13.31700460721075,13.31700460721075,-1.216390116245834
1,0,12,3,1,1,0,1,0,0,1.636233391527529,0.4636363636363636,0.9090909090909091,1.427272727272727,15.01509322727901,15.01509322727901,-1.834289168467455
0,0,11,0,0,0,0,0,0,0,3.53189816157361,0.3764705882352941,0.7058823529411765,1.094117647058824,14.07840011921464,14.07840011921464,-1.607223670745104
0,0,11,2,0,0,0,0,0,0,3.378211738071177,0.4175824175824176,0.7912087912087912,1.241758241758242,14.31427764002167,14.31427764002167,-1.635140515258887
0,0,4,0,0,1,0,0,0,0,3.364096342974112,1.025641025641026,1.641025641025641,2.179487179487179,13.52165158151384,13.52165158151384,-1.183219894751558
