length,Nside,Cside,hydrophobic,G,L,P,K,dpc-AP,dpc-YP,dpc-KK,dpc-GP,dde-PH,dde-AP,dde-YP,dde-GP,asdc-AP,asdc-YP,asdc-KK,asdc-GP
10,1,5,0.4,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,19,5,0.33,0.1666666666666667,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,19,14,0.27,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,19,1,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,19,5,0.36,0.1818181818181818,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,14,0.55,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2,5,0.58,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,11,5,0.53,0.1764705882352941,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,11,5,0.56,0.2222222222222222,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,17,5,0.56,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,17,9,0.53,0.06666666666666667,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,8,5,0.33,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,14,5,0.33,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,14,14,0.29,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,17,14,0.39,0.1515151515151515,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,17,14,0.5,0.05882352941176471,0.1176470588235294,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,14,5,0.32,0.1052631578947368,0.0,0.0,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,14,5,0.32,0.1052631578947368,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,14,1,0.29,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,5,17,0.58,0.1612903225806452,0.1290322580645161,0.0,0.1935483870967742,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.0
15,14,1,0.47,0.2,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703703,0.0
34,0,13,0.62,0.1176470588235294,0.1470588235294118,0.0,0.1176470588235294,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01538461538461539,0.0
33,5,1,0.48,0.1212121212121212,0.1818181818181818,0.0,0.1515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,4,1,0.67,0.04166666666666666,0.2083333333333333,0.08333333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,8,8,0.28,0.0,0.1282051282051282,0.02564102564102564,0.2051282051282051,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.01333333333333333,0.0,0.02666666666666667,0.0
24,17,19,0.46,0.0,0.0,0.125,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0
17,18,14,0.35,0.05882352941176471,0.1176470588235294,0.0,0.2941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0
8,0,18,0.5,0.0,0.0,0.125,0.125,0.1428571428571428,0.0,0.0,0.0,0.0,0.8003606431765009,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
26,4,0,0.5,0.03846153846153846,0.03846153846153846,0.03846153846153846,0.1153846153846154,0.04,0.0,0.04,0.0,0.0,0.1091201024611579,0.0,0.0,0.02040816326530612,0.0,0.02040816326530612,0.02040816326530612
27,4,9,0.52,0.03703703703703703,0.07407407407407407,0.03703703703703703,0.1111111111111111,0.03846153846153846,0.0,0.03846153846153846,0.0,0.0,0.1023899531733767,0.0,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0196078431372549
20,13,1,0.3,0.15,0.0,0.05,0.05,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.1694573770493589,0.0,0.0,0.0,0.02702702702702703
13,4,9,0.85,0.1538461538461539,0.3076923076923077,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,4,5,0.86,0.2142857142857143,0.2857142857142857,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,9,9,0.77,0.07692307692307693,0.4615384615384616,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,9,5,0.79,0.1428571428571428,0.4285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,9,9,0.85,0.1538461538461539,0.5384615384615384,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,9,5,0.86,0.2142857142857143,0.5,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,9,9,0.77,0.07692307692307693,0.4615384615384616,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,9,5,0.79,0.1428571428571428,0.4285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,17,9,0.77,0.07692307692307693,0.3846153846153846,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,17,5,0.79,0.1428571428571428,0.3571428571428572,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,4,9,0.85,0.1538461538461539,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,4,9,0.85,0.1538461538461539,0.1538461538461539,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,4,5,0.86,0.2142857142857143,0.1428571428571428,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,9,9,0.69,0.07692307692307693,0.3846153846153846,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,9,5,0.71,0.1428571428571428,0.3571428571428572,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,9,9,0.77,0.07692307692307693,0.4615384615384616,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,9,5,0.71,0.1428571428571428,0.3571428571428572,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,4,9,0.69,0.07692307692307693,0.1538461538461539,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,4,5,0.71,0.1428571428571428,0.1428571428571428,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,4,13,0.75,0.1071428571428571,0.1785714285714286,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,3,1,0.34,0.12,0.02,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,3,1,0.29,0.1428571428571428,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2,1,0.33,0.1111111111111111,0.01851851851851852,0.03703703703703703,0.09259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,14,1,0.2,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.1694573770493589,0.0,0.0,0.0,0.02702702702702703
48,14,18,0.46,0.1666666666666667,0.04166666666666666,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,8,1,0.4,0.1458333333333333,0.0,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.08527568827858979,0.0,0.0,0.0,0.03225806451612903
47,14,1,0.4,0.148936170212766,0.02127659574468085,0.0425531914893617,0.06382978723404255,0.0,0.0,0.0,0.04347826086956522,0.0,0.0,0.0,0.08828210990848659,0.0,0.0,0.0,0.02197802197802198
39,5,1,0.36,0.2051282051282051,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01333333333333333
34,15,1,0.26,0.08823529411764706,0.05882352941176471,0.0,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,15,1,0.23,0.06451612903225806,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,5,1,0.32,0.08823529411764706,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01538461538461539,0.0
36,17,1,0.42,0.08333333333333333,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,6,14,0.35,0.075,0.05,0.025,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,4,8,0.48,0.103448275862069,0.06896551724137931,0.06896551724137931,0.103448275862069,0.0,0.0,0.0,0.0,0.1369465567293169,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0
16,0,18,0.44,0.0,0.0,0.125,0.0625,0.06666666666666667,0.0,0.0,0.0,0.0,0.2461008066576313,0.0,0.0,0.03448275862068965,0.0,0.0,0.0
4,1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,4,14,0.48,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.0967741935483871,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.08101082434600065,0.0,0.0,0.01694915254237288,0.0,0.01694915254237288,0.01694915254237288
11,0,7,0.45,0.0,0.0,0.09090909090909091,0.09090909090909091,0.1,0.0,0.0,0.0,0.0,0.4625065378682232,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
23,16,14,0.39,0.04347826086956522,0.0,0.08695652173913043,0.1304347826086956,0.0,0.0,0.0,0.04545454545454546,0.0,0.0,0.0,0.1340950949904482,0.0,0.0,0.0,0.04651162790697674
5,3,8,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,5,4,0.6,0.2,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,8,0.33,0.0,0.1666666666666667,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,6,0.12,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,1.148205045268393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7,4,0.33,0.0,0.0,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0,14,0.56,0.0,0.1875,0.0625,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.2461008066576313,0.0,0.0,0.03448275862068965,0.0,0.0,0.0
9,17,8,0.44,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,4,5,0.76,0.1379310344827586,0.1724137931034483,0.03448275862068965,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,9,1,0.26,0.06,0.02,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,11,1,0.31,0.1041666666666667,0.04166666666666666,0.0,0.04166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,5,5,0.38,0.1794871794871795,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01333333333333333
40,6,14,0.3,0.1,0.075,0.025,0.05,0.0,0.0,0.0,0.0,0.08121245190519721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,17,5,0.44,0.1153846153846154,0.09615384615384616,0.0,0.1153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,5,14,0.38,0.07692307692307693,0.1025641025641026,0.02564102564102564,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,5,1,0.4,0.08571428571428572,0.08571428571428572,0.02857142857142857,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,13,16,0.41,0.03947368421052631,0.1052631578947368,0.03947368421052631,0.1184210526315789,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02013422818791946,0.0
37,18,5,0.65,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02777777777777778,0.0,0.0,0.0,0.0,0.05980159964095306,0.0,0.0,0.02816901408450704,0.0,0.0,0.0
36,14,5,0.64,0.1388888888888889,0.0,0.02777777777777778,0.1388888888888889,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.06270011419810788,0.01449275362318841,0.0,0.01449275362318841,0.01449275362318841
36,14,5,0.61,0.1388888888888889,0.08333333333333333,0.02777777777777778,0.1666666666666667,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.06270011419810788,0.01449275362318841,0.0,0.01449275362318841,0.01449275362318841
36,8,5,0.64,0.1388888888888889,0.05555555555555555,0.02777777777777778,0.1944444444444444,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.06270011419810788,0.01449275362318841,0.0,0.02898550724637681,0.01449275362318841
34,5,5,0.68,0.1470588235294118,0.05882352941176471,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01538461538461539,0.0
30,0,5,0.73,0.2,0.1666666666666667,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0,5,0.59,0.103448275862069,0.103448275862069,0.0,0.1379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,5,5,0.67,0.1481481481481481,0.07407407407407407,0.0,0.1481481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0
33,5,1,0.52,0.06060606060606061,0.09090909090909091,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,5,1,0.54,0.1351351351351351,0.1351351351351351,0.0,0.1621621621621622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,4,1,0.62,0.04166666666666666,0.125,0.04166666666666666,0.1666666666666667,0.0,0.0,0.04347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0
24,4,1,0.67,0.04166666666666666,0.2083333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,4,1,0.62,0.0,0.04166666666666666,0.08333333333333333,0.125,0.0,0.0,0.04347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0
23,17,1,0.57,0.0,0.0,0.04347826086956522,0.04347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,5,1,0.55,0.1212121212121212,0.1515151515151515,0.0,0.1212121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,5,1,0.55,0.1515151515151515,0.1818181818181818,0.0,0.1515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,5,1,0.5,0.1176470588235294,0.2058823529411765,0.0,0.1470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01538461538461539,0.0
29,5,1,0.48,0.103448275862069,0.2068965517241379,0.0,0.1379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,5,1,0.65,0.1891891891891892,0.1621621621621622,0.0,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,5,1,0.65,0.1891891891891892,0.1351351351351351,0.0,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,5,1,0.57,0.1739130434782609,0.108695652173913,0.0,0.1739130434782609,0.0,0.0,0.02222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03370786516853932,0.0
21,5,5,0.67,0.2857142857142857,0.04761904761904762,0.0,0.04761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0,5,0.66,0.125,0.09375,0.0,0.125,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0
25,0,5,0.56,0.08,0.16,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,5,5,0.53,0.1470588235294118,0.1470588235294118,0.0,0.1470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,15,5,0.53,0.1176470588235294,0.1470588235294118,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,5,1,0.54,0.1351351351351351,0.1081081081081081,0.0,0.1621621621621622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,15,1,0.52,0.09090909090909091,0.1515151515151515,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,5,1,0.52,0.06060606060606061,0.09090909090909091,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,5,1,0.52,0.1212121212121212,0.1515151515151515,0.0,0.1515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,4,1,0.71,0.04166666666666666,0.125,0.08333333333333333,0.1666666666666667,0.0,0.0,0.04347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,0.0
33,5,1,0.55,0.1212121212121212,0.2121212121212121,0.0,0.1212121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,5,1,0.48,0.103448275862069,0.1379310344827586,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0
46,5,1,0.57,0.1739130434782609,0.08695652173913043,0.0,0.1739130434782609,0.0,0.0,0.02222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03370786516853932,0.0
46,5,1,0.54,0.1739130434782609,0.08695652173913043,0.0,0.1739130434782609,0.0,0.0,0.02222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03370786516853932,0.0
24,4,1,0.67,0.04166666666666666,0.1666666666666667,0.08333333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,5,1,0.32,0.08,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0
23,10,0,0.39,0.04347826086956522,0.0,0.04347826086956522,0.1739130434782609,0.0,0.0,0.04545454545454546,0.04545454545454546,0.0,0.0,0.0,0.1340950949904482,0.0,0.0,0.04651162790697674,0.02325581395348837
19,1,17,0.47,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.1052631578947368,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.1846336895356241,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857
34,0,13,0.65,0.1176470588235294,0.1470588235294118,0.0,0.08823529411764706,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01538461538461539,0.0
30,0,15,0.7,0.1666666666666667,0.1666666666666667,0.0,0.2,0.0,0.0,0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01754385964912281,0.0
27,0,0,0.74,0.03703703703703703,0.2222222222222222,0.0,0.1481481481481481,0.0,0.0,0.03846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0
29,5,17,0.62,0.06896551724137931,0.03448275862068965,0.0,0.2068965517241379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0
15,3,5,0.4,0.1333333333333333,0.06666666666666667,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,15,12,0.21,0.0,0.0,0.07142857142857142,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,16,5,0.4,0.06666666666666667,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2,19,0.59,0.0625,0.09375,0.25,0.0625,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.1167494314897141,0.0,0.0,0.01639344262295082,0.0,0.0
32,2,19,0.59,0.0625,0.125,0.21875,0.0625,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.1167494314897141,0.0,0.0,0.01639344262295082,0.0,0.0
46,8,6,0.46,0.108695652173913,0.04347826086956522,0.1304347826086956,0.04347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955
46,8,8,0.37,0.08695652173913043,0.04347826086956522,0.108695652173913,0.08695652173913043,0.02222222222222222,0.02222222222222222,0.0,0.0,0.0,0.04083129247167232,0.06460145114772353,0.0,0.01123595505617977,0.01123595505617977,0.0,0.01123595505617977
38,5,2,0.29,0.1052631578947368,0.0,0.05263157894736842,0.1052631578947368,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.08829792984610975,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0136986301369863
14,16,14,0.29,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1,7,0.47,0.05263157894736842,0.0,0.1052631578947368,0.05263157894736842,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.1846336895356241,0.0,0.0,0.0,0.05714285714285714
14,4,5,0.43,0.07142857142857142,0.07142857142857142,0.0,0.2142857142857143,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
22,19,8,0.41,0.1363636363636364,0.0,0.1818181818181818,0.09090909090909091,0.0,0.04761904761904762,0.0,0.1428571428571428,0.0,0.0,0.2142193993607565,0.4620884327867348,0.0,0.02439024390243903,0.0,0.07317073170731707
76,9,13,0.43,0.03947368421052631,0.131578947368421,0.06578947368421052,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,9,9,0.33,0.05555555555555555,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0
29,12,0,0.38,0.03448275862068965,0.03448275862068965,0.06896551724137931,0.06896551724137931,0.03571428571428571,0.0,0.0,0.0,0.0,0.0907308251980011,0.0,0.0,0.01818181818181818,0.0,0.0,0.01818181818181818
15,15,0,0.4,0.06666666666666667,0.06666666666666667,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,3,5,0.47,0.1333333333333333,0.06666666666666667,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,12,0.27,0.0,0.0,0.06666666666666667,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,5,5,0.85,0.3846153846153846,0.4615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,5,5,0.92,0.4615384615384616,0.4615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,5,5,0.79,0.2857142857142857,0.3571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,5,5,0.88,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,5,5,0.88,0.375,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
